wage,educ,has_dog,near_publictrans,ed_mother,near_privcollege,is_righthander,iq_score,scholarship,grade_avg,female,talentsup,near_4ycollege,black,ed_father,has_siblings,near_2ycollege,exper,near_parents,lives_in_city
271.30475,5,0,0,7,0,1,92.289322,0,3.2797771,0,0,0,0,2,0,0,33,1,0
501.77426,5,1,1,4,0,0,102.38694,1,1.9002779,0,0,0,0,9,1,0,29,0,1
2183.8108,3,0,1,3,0,1,115.01894,0,2.3705487,0,0,0,0,5,1,0,47,0,1
782.51837,7,1,1,10,1,1,79.846161,0,2.5120468,0,0,0,0,6,0,0,58,0,1
183.50137,8,0,1,9,0,1,87.705765,0,2.83777,0,1,1,0,1,1,0,36,0,1
461.18256,8,1,1,8,0,1,94.404686,0,2.5130203,0,0,0,0,3,1,0,22,1,1
1998.2985,9,0,0,8,1,1,103.14518,0,1.535408,0,0,0,0,9,1,1,34,0,0
9122.2715,10,1,1,11,0,1,78.730591,0,1.9884754,0,0,0,1,4,1,0,48,0,1
53.070992,8,1,0,8,0,1,89.937759,0,2.2812707,0,0,0,1,11,1,0,10,0,0
13556.535,8,0,0,7,0,1,91.858162,0,2.5493855,0,0,0,1,1,0,1,28,1,0
25416.471,6,0,1,11,1,1,119.20935,0,2.7747557,0,0,0,0,9,1,1,17,0,1
8928.0332,6,0,1,8,0,1,105.40319,0,2.3242478,1,1,0,0,4,1,0,57,0,1
1085.1146,6,0,1,8,0,1,100.94166,0,1.0968232,1,1,0,1,3,1,0,35,0,1
30062.15,6,0,0,1,0,1,119.78655,0,3.0654349,0,0,0,0,4,1,0,53,0,0
154.44179,4,0,1,6,0,1,92.670036,0,2.3088896,1,0,0,0,3,1,0,44,0,1
742.07324,4,0,0,5,0,1,73.312363,0,2.8561299,0,0,0,1,5,0,1,43,1,0
201.25749,8,0,0,10,0,1,74.480133,0,2.6084847,0,0,1,0,4,0,0,55,0,0
30.14683,5,0,1,4,0,1,105.53737,0,3.0771766,0,0,0,0,2,1,0,16,1,1
26242.455,11,0,0,9,1,0,103.69096,0,2.019398,0,0,0,1,10,0,0,40,0,0
454.78677,11,0,1,2,0,1,84.537628,0,3.1009045,1,0,1,0,12,1,0,7,0,1
4722.7827,7,0,0,3,1,1,108.76012,0,4.5015612,1,0,0,1,11,0,0,50,1,0
12.279307,3,0,1,7,0,1,93.831749,0,2.5742188,1,0,0,1,3,1,0,26,1,1
1603.3403,4,0,0,4,0,0,87.334053,0,2.5485783,0,0,0,0,7,1,0,41,1,0
5856.2065,4,0,0,6,0,1,107.98702,0,2.7260036,0,0,1,0,7,1,1,22,1,1
123.47093,9,0,1,7,0,1,100.10634,0,3.0475671,1,0,0,0,3,1,0,42,1,1
1870.6318,5,0,0,6,0,1,82.95504,0,3.4130459,0,0,0,0,2,0,0,49,0,0
938.19836,7,0,1,9,0,1,107.33447,1,2.0021567,0,0,0,1,4,1,1,39,0,1
1692.5262,4,1,1,3,0,1,99.612869,0,2.4451184,1,0,0,1,9,1,0,23,1,1
49.389469,10,0,0,4,0,1,83.635948,0,2.3200283,1,0,0,1,9,1,0,34,0,0
157.35443,6,0,0,6,0,1,88.395065,0,2.5581634,0,0,0,1,7,1,0,19,0,1
780.59058,5,0,1,7,0,1,98.500679,0,1.7021264,0,0,0,0,8,0,0,33,0,1
5230.4878,9,0,1,10,0,1,79.573433,0,1,0,0,0,1,7,1,0,39,0,1
242.35153,2,0,1,4,1,1,73.383636,0,2.3682401,1,0,0,0,3,1,0,16,0,1
458.76999,9,0,0,4,0,1,115.29124,0,1.4035057,0,0,0,0,3,1,1,47,0,1
1850.4702,9,0,1,8,1,0,118.94221,1,2.6899254,0,0,0,1,10,1,0,10,1,1
541.12598,8,1,1,11,0,1,103.368,0,2.4831045,0,0,0,0,10,0,0,18,0,1
7955.9912,9,0,1,5,0,1,96.237259,1,2.5454135,1,1,0,0,2,0,0,43,1,1
711.46362,5,1,1,3,0,1,95.835793,0,2.3079453,0,0,0,1,8,1,0,27,0,1
39.7075,4,0,0,8,0,1,78.145058,0,3.1474321,0,0,0,0,4,1,0,58,0,0
837.18585,6,0,0,7,0,1,92.635345,0,3.3243675,0,0,0,0,7,0,1,14,1,1
11620.777,9,0,1,11,0,1,110.07959,0,2.5065577,0,0,0,0,6,1,1,15,1,1
450.11319,9,1,1,6,0,1,103.15067,0,2.647881,0,0,0,0,3,0,0,46,1,1
257.34076,10,0,0,3,0,1,73.100159,0,1.3596532,0,0,0,0,8,1,1,26,0,1
960.47913,4,0,0,2,0,1,86.889061,0,2.691303,1,0,0,0,4,1,0,54,1,1
639.92914,7,0,1,10,0,1,78.539108,0,2.5938146,0,0,0,0,11,0,0,24,0,1
22.636978,8,0,0,11,0,1,71.026375,0,2.3979948,0,0,0,0,6,0,0,17,1,0
1931.0264,7,0,1,1,0,1,80.790718,1,2.5150735,1,0,0,0,9,1,1,8,1,1
65.488167,5,1,0,4,0,1,98.658241,0,2.260128,1,0,0,1,3,0,0,10,0,0
3997.9883,5,0,0,5,0,1,118.20872,0,2.5255187,0,0,0,0,4,1,0,35,0,0
36434.043,6,0,0,11,1,1,82.506783,0,3.4526029,0,0,0,0,11,1,0,9,0,1
2008.6309,6,1,1,7,0,1,100.61008,0,1.7535731,1,0,0,1,3,0,0,11,0,1
189.27603,10,0,0,5,0,1,113.54433,0,2.7780478,1,0,0,0,9,1,0,26,0,0
325.47,4,0,0,6,1,1,88.46991,1,2.7290134,1,0,0,0,5,0,0,25,0,0
6543.3281,9,0,1,3,1,1,105.14865,0,1.0774271,1,0,0,1,9,0,1,40,1,1
63.955006,4,1,1,10,0,1,72.220955,0,1.2669085,1,0,0,0,7,1,0,17,0,1
381.50494,3,1,1,2,0,1,78.290398,0,1.6840286,0,0,0,0,5,1,0,36,0,1
1538.6041,6,0,0,8,0,1,111.44621,0,3.024056,0,0,0,0,1,0,1,46,0,0
1236.4841,5,0,0,8,0,1,104.40149,0,2.4849916,0,0,0,0,4,1,0,45,1,0
158.52513,11,0,0,10,0,1,100.63829,0,2.4204028,1,0,0,1,10,1,0,11,0,1
1861.7444,8,1,1,11,0,1,73.381821,0,2.1003664,1,0,1,1,3,1,0,34,0,1
111.00504,4,1,1,7,1,1,84.522461,0,2.419385,0,0,0,0,5,1,0,21,1,1
151.91064,7,0,0,8,0,0,74.710579,0,2.5789785,0,0,0,0,3,0,1,37,1,0
4707.5503,7,0,1,10,1,1,106.60977,0,3.0941443,0,0,0,0,2,1,0,35,1,1
712.12653,10,0,1,10,0,1,92.001892,1,2.7583475,1,0,0,0,5,1,1,25,0,1
113.35261,10,0,1,6,0,0,87.983055,0,3.4368386,1,1,0,0,9,0,0,9,0,1
30.840197,6,0,1,12,0,1,75.049728,0,2.9510837,1,0,0,0,8,0,0,9,0,1
2455.74,6,0,1,6,0,1,113.96309,0,3.5633352,0,0,0,0,9,1,1,13,0,1
3557.385,7,0,1,4,1,1,93.782707,0,2.3903422,0,0,0,0,10,1,0,23,0,1
2166.6265,8,0,1,5,0,1,76.80732,0,2.7969716,1,0,0,0,7,1,0,52,1,1
229.94749,8,0,1,10,0,1,108.79123,0,4.1846442,0,0,0,1,5,1,0,20,0,1
2693.1833,7,0,0,3,0,0,87.31469,0,2.5048051,0,0,0,0,3,1,0,45,1,0
110.11044,9,0,0,7,0,1,110.81816,0,4.0354033,0,0,0,0,12,0,0,32,0,0
144.9377,7,0,1,9,0,0,97.649147,0,3.4605319,0,0,0,0,12,1,0,38,0,1
1001.6677,10,1,1,7,0,1,90.980064,0,3.3322525,0,0,0,0,9,0,0,15,1,1
352.85785,5,0,1,6,0,1,94.403976,0,3.2886717,0,0,0,0,9,1,0,27,0,1
1078.0179,7,0,1,1,0,1,75.015121,1,2.5824816,0,0,0,1,3,1,1,43,0,1
924.86108,10,0,1,10,0,1,94.979141,0,2.0254481,0,0,0,1,8,1,0,49,0,1
1124.1428,9,0,0,9,0,1,100.12637,0,2.5119381,0,0,0,0,3,0,0,53,0,1
17902.471,8,0,0,11,0,1,82.210434,0,1.9276869,0,0,0,0,6,0,0,28,0,0
952.64789,11,0,1,11,0,1,103.37521,0,2.6089785,0,0,0,1,10,1,0,18,0,1
4632.4868,6,1,1,5,0,1,110.98365,0,2.6035368,1,0,0,0,6,1,0,22,0,1
232.68326,7,0,1,3,0,1,94.599731,0,3.09058,1,0,0,0,6,0,0,38,1,1
2616.0427,8,0,1,6,0,0,73.782097,0,3.1222012,0,0,0,1,10,1,0,43,0,1
665.71423,3,0,1,4,0,1,103.10674,0,1.7123274,0,0,0,0,6,0,0,41,1,1
488.40918,4,0,1,8,0,1,108.42062,0,2.729079,0,0,0,0,2,0,0,19,1,1
994.12689,5,0,1,12,0,1,73.730896,0,3.50506,0,0,0,1,6,0,0,22,0,1
147.01698,7,0,0,3,0,1,113.78785,1,2.305536,1,0,0,0,2,1,0,52,0,0
247.16591,6,1,1,4,1,0,96.134094,0,2.4245167,0,1,0,0,2,0,0,27,1,1
1256.2855,6,0,1,11,0,0,97.25946,0,1.6077685,0,0,0,0,4,1,0,26,1,1
1471.9877,8,0,1,9,1,1,104.82632,0,2.961818,1,0,0,0,3,1,0,14,0,0
27.483559,6,0,1,2,0,1,75.253258,0,3.7681115,0,0,0,0,4,0,0,32,0,1
11409.801,8,0,0,2,0,1,110.18791,0,2.9584689,0,0,1,0,9,1,0,49,1,0
72.412964,7,0,1,3,1,1,109.29694,0,4.1553917,1,0,0,0,8,1,0,14,1,1
463.72476,7,1,1,10,0,1,86.013206,0,1.8733776,0,0,0,0,5,1,1,27,1,1
239.50433,7,0,1,7,0,1,82.933044,0,3.200331,1,0,0,1,4,1,0,24,0,1
196.87785,9,0,1,5,0,1,110.78965,0,1.8881112,1,0,0,0,4,1,0,30,1,1
30.850325,6,0,1,6,0,1,82.149651,0,3.0606313,1,0,0,0,2,1,0,59,1,1
62.634483,10,0,0,12,0,1,74.339607,0,3.2150805,0,0,1,0,10,0,0,7,0,0
731.95465,6,0,1,5,0,1,98.63369,0,3.0922554,0,0,1,1,9,1,0,45,0,1
260.89014,9,1,0,12,0,1,88.540817,0,2.1270425,1,0,0,0,10,1,0,31,0,0
591.69824,9,0,0,2,0,1,104.52005,1,2.8574905,1,0,0,1,11,0,1,8,0,0
22713.326,9,0,1,8,1,0,105.21876,0,2.1466844,0,0,0,1,10,1,0,18,1,1
8260.9609,6,0,1,8,0,1,103.24758,0,1.2444299,1,0,0,0,4,1,0,16,0,1
452.30026,5,0,1,6,0,1,74.345734,0,3.1503744,0,0,0,0,11,1,0,40,0,1
251.19803,6,0,1,7,0,0,92.775688,1,4.5635152,1,0,0,1,3,0,1,27,1,1
189.6394,5,1,1,2,0,1,99.310883,0,1.1722957,0,0,0,0,9,1,0,52,0,1
185.22017,8,1,1,1,1,1,101.55154,0,3.8246195,0,0,0,0,6,1,0,32,0,1
5136.5254,10,0,1,3,0,1,106.3847,0,1.9992527,1,0,0,0,7,0,1,54,1,1
1189.2103,7,0,1,10,0,0,70.915024,1,3.0122702,0,0,0,0,7,1,0,40,1,1
61.502167,9,0,1,4,0,1,77.048737,0,3.3813396,0,0,0,0,11,0,1,26,0,1
384.06406,4,0,0,4,0,1,79.701561,0,2.1843715,1,0,0,0,4,1,1,31,0,0
123.76966,3,1,1,5,0,0,71.74633,0,1.5885674,1,0,0,0,3,1,0,19,1,1
344.8764,6,0,1,12,0,1,72.893982,0,1.776541,0,0,0,0,2,0,0,16,0,1
1769.6482,3,0,1,5,0,1,106.22282,0,2.4536481,0,0,0,0,4,1,0,42,0,1
482.67258,7,1,0,5,1,1,85.823372,0,3.0308039,0,1,0,0,10,1,1,37,0,0
87.153641,9,0,0,10,0,1,83.628448,0,2.6479521,0,0,0,1,3,1,1,10,0,0
64.604752,6,0,0,5,1,1,83.477303,0,3.4124732,0,0,0,0,12,1,0,20,0,1
107.43266,11,0,1,2,1,1,72.642433,0,2.7189872,1,1,0,0,10,0,1,37,0,1
919.5741,8,0,1,11,0,1,104.07341,0,2.5084755,0,1,0,1,4,0,1,42,1,1
4918.7725,8,0,1,4,0,1,105.37153,0,1.7228072,0,0,0,1,11,1,0,27,1,1
495.61383,8,0,1,10,0,1,93.302254,0,2.4750638,1,0,0,0,2,1,0,49,1,1
38.633781,8,1,0,2,0,1,115.01544,0,2.1055295,0,0,0,1,7,1,0,34,0,0
2610.4534,8,0,0,9,0,1,98.900482,0,3.6455188,1,0,0,0,9,1,1,49,0,1
5.7494626,6,0,1,8,0,0,82.830048,0,2.7403893,1,0,0,1,7,1,1,41,0,1
580.82361,10,0,1,12,1,1,87.859726,0,2.9043233,1,0,0,0,7,1,0,54,1,1
6264.1504,10,0,1,1,1,1,112.01635,0,2.8120046,0,0,1,0,12,0,0,20,0,1
80.789101,4,0,0,11,0,0,77.66053,0,2.5252388,1,0,1,0,3,0,0,43,0,1
317.1127,6,0,1,10,0,1,84.195587,0,4.5142522,1,0,1,0,2,0,0,53,0,1
1713.8884,6,0,1,3,1,0,87.614197,0,1.5604465,0,0,1,0,12,0,1,43,0,1
334.08853,4,0,1,9,0,1,109.8502,0,4.0668917,1,0,1,0,3,1,0,51,0,1
176.61823,5,0,0,2,0,0,102.64478,0,2.007014,1,0,0,1,11,1,0,58,0,0
181.11601,11,0,1,8,0,1,98.281349,1,3.0910828,0,1,0,0,2,0,0,20,1,1
57.348961,4,0,1,9,0,0,74.681175,0,1.9240338,1,0,0,0,3,0,0,42,0,1
547.01233,3,0,0,1,1,1,97.067757,0,2.7242324,1,0,0,0,3,1,1,60,1,0
971.68921,8,0,1,8,0,1,84.797188,1,1.2887653,1,0,0,1,6,1,0,8,0,1
641.34167,2,1,1,3,0,1,93.740936,0,3.3124025,0,0,0,1,2,1,0,60,0,1
83.153618,5,0,0,9,0,1,73.085732,0,2.0711613,0,0,0,1,10,1,0,46,0,0
102.05467,9,0,0,9,0,0,87.014778,1,2.0651212,1,0,0,0,10,1,0,55,0,0
463.76611,6,0,1,10,0,1,88.526176,0,4.1857619,1,0,0,0,4,0,0,30,1,1
1704.4775,9,1,0,8,0,1,103.20141,0,1.2790434,0,0,0,0,7,0,0,54,0,0
96.753357,10,0,1,10,0,1,73.73951,0,1.8668596,1,0,0,1,9,0,0,36,1,1
347.17496,4,0,1,10,0,1,71.341324,0,1.5820849,0,0,0,0,6,0,0,11,0,1
3296.0493,6,0,1,12,0,1,83.226524,0,1.3241017,0,0,0,0,1,0,0,25,1,1
3338.6702,6,0,1,1,0,1,99.7108,0,3.1883323,0,0,0,0,1,0,1,50,0,1
232.87662,9,0,1,11,0,1,76.67762,0,2.1710181,0,1,0,0,1,0,0,26,0,1
23.393555,4,0,1,5,0,0,80.608788,0,4.6972208,1,0,0,0,9,1,0,28,1,1
153.74338,5,0,1,10,1,1,93.022316,1,2.5376616,0,0,0,1,4,1,0,14,1,1
392.59225,6,0,1,7,0,1,72.576233,0,3.3668227,0,0,0,0,3,0,0,47,0,1
139.78085,5,0,0,11,0,1,111.93425,0,1.0852333,1,0,0,0,4,0,0,56,1,0
2311.9702,10,0,0,7,0,1,102.05029,0,1,0,0,0,0,11,0,1,37,0,0
714.79645,5,0,0,4,0,1,101.03943,0,2.8049967,0,0,0,1,7,0,0,14,0,0
85.848534,6,1,1,8,0,1,79.298874,0,1.9255912,1,0,1,0,8,0,0,33,0,1
1282.7052,9,0,1,7,0,1,75.586258,0,2.5882859,1,0,0,0,7,0,0,41,0,1
112.71984,8,0,1,9,1,1,70.792496,0,2.3274086,1,0,0,0,2,1,0,48,0,1
243.67152,6,1,1,8,0,1,96.205574,0,1.7421013,1,0,0,0,4,1,1,34,0,1
5090.5322,10,0,1,11,0,1,83.958847,0,2.7969024,1,0,0,1,12,1,0,20,0,1
28778.537,10,0,1,10,0,1,114.30743,0,3.0173669,0,0,1,1,9,0,0,31,1,1
10.903153,5,1,1,12,0,1,87.740181,0,4.0466948,0,0,0,0,11,1,0,16,1,1
1221.0596,8,0,0,9,0,1,81.951653,0,2.2067311,0,0,0,0,2,0,0,32,0,0
2985.7241,6,0,1,8,1,1,111.06063,0,2.2897017,0,0,0,0,5,0,0,41,0,1
2202.8655,3,0,1,8,0,1,100.01731,0,3.8111827,0,0,0,1,2,1,1,32,1,1
62847.641,10,0,1,12,0,1,114.10538,0,3.247777,1,0,0,1,11,1,1,42,1,1
287.13065,10,1,1,5,0,1,94.702721,0,2.6140754,0,1,1,0,8,0,0,25,0,1
1431.8716,11,0,0,6,0,1,118.13004,0,3.2355638,1,1,0,0,7,1,0,14,1,0
179.88472,9,1,1,11,0,1,85.832451,0,3.4121625,1,0,0,0,12,1,1,33,0,1
557.62872,8,0,0,8,0,1,101.35889,0,1.7900848,0,0,0,1,7,1,0,46,0,1
181.43324,12,0,1,3,0,1,78.434387,1,2.6328075,0,1,0,0,7,0,1,6,1,1
1375.446,7,0,1,5,0,1,86.350487,0,2.6433709,0,0,0,0,4,0,0,37,1,1
137.55316,4,0,1,8,1,1,74.248413,0,2.9649472,0,0,0,0,3,1,0,43,1,1
383.53638,9,0,0,9,0,1,75.607735,0,2.5372586,0,0,0,0,11,0,0,33,1,1
1080.2345,4,0,1,2,0,1,93.129295,0,2.0907247,0,0,0,0,2,0,0,12,0,1
2740.3958,7,0,1,9,0,1,100.33515,1,1.715909,1,0,0,0,11,0,0,36,0,1
840.85114,4,0,0,2,1,1,113.36588,0,1.8361914,0,0,0,0,7,0,0,34,1,0
48642.691,10,1,1,6,0,1,94.435028,0,1.9003512,0,0,0,0,7,1,1,38,1,1
975.96814,8,1,0,8,0,1,108.17713,0,3.0903683,0,0,0,1,3,1,0,30,0,0
167.10753,11,0,0,7,0,1,70.286491,0,1.2643304,1,1,0,0,9,1,0,47,0,0
56.834286,5,0,1,11,0,1,84.750999,0,2.7035694,1,0,0,0,10,0,0,39,1,1
74.609734,7,0,1,6,0,1,92.925285,0,3.2855585,0,0,0,1,8,0,1,15,0,1
566.72278,6,1,0,10,0,1,102.19685,0,3.0284088,0,0,0,1,10,1,1,19,0,0
78.069397,3,0,1,2,0,1,78.008804,0,2.2288184,0,0,1,0,5,1,0,47,0,1
43.257393,8,0,0,4,0,1,109.44505,0,2.6111171,1,0,0,0,9,1,0,16,0,0
3728.478,11,0,1,9,0,1,81.570381,0,4.1061749,1,1,0,0,9,1,0,25,1,1
865.97974,5,0,1,5,0,1,82.341492,0,5,1,0,0,0,8,1,0,26,0,1
1076.3512,8,0,1,6,0,1,85.345055,0,3.4258573,0,0,0,0,7,1,0,33,1,1
1666.0148,8,0,1,11,0,1,109.22758,1,2.122102,0,0,1,1,4,0,1,36,0,1
523.00757,6,0,1,5,1,1,85.874268,1,3.3333321,1,0,0,0,9,1,0,16,1,1
3364.7793,3,0,0,2,0,1,113.33337,0,2.7715852,1,0,0,0,1,1,0,55,0,0
534.71893,11,1,1,1,0,1,100.90607,1,3.4558265,0,0,0,1,7,0,0,28,0,1
11180.309,11,0,1,11,0,1,116.9901,0,2.5887551,0,0,0,0,12,0,0,38,1,1
30.486427,3,0,1,11,0,1,89.432671,0,1.7716398,1,0,0,0,3,0,0,36,1,1
557.49005,9,0,1,3,0,1,119.80717,0,4.220983,1,0,0,1,9,0,0,14,0,1
1611.1239,8,0,0,2,1,1,97.967819,0,2.1246626,0,0,0,0,9,1,0,52,0,0
30299.896,12,0,0,4,0,0,115.71396,1,4.2112117,1,0,0,0,11,0,1,46,0,0
264.16888,6,0,0,3,1,1,115.82173,0,3.2028675,0,0,1,0,7,0,0,26,0,1
559.31885,9,0,0,11,0,1,105.9558,1,2.6769812,1,0,0,1,10,1,0,33,0,0
647.30206,7,1,0,2,0,1,105.60503,1,2.3769186,0,0,0,1,6,1,0,51,0,0
2343.188,8,0,1,12,1,1,101.00457,0,1.4604708,1,0,0,1,5,0,0,45,1,1
157.71944,7,1,1,9,0,1,86.908226,0,3.7101035,0,0,0,0,10,0,0,30,0,1
934.65997,4,0,0,4,0,1,73.802666,1,2.1352932,0,0,0,0,5,1,0,30,1,0
4618.5322,6,0,1,3,0,1,77.913437,0,3.9637108,0,0,0,0,6,1,0,12,0,1
5949.8818,7,0,0,3,0,1,112.29115,0,3.1970572,0,0,1,0,7,1,1,25,0,0
1094.7653,5,0,1,3,0,1,83.276993,0,2.4097984,0,0,0,0,3,0,0,45,0,1
613.46161,7,0,1,7,1,1,86.391891,0,2.8976867,1,0,0,1,4,1,0,48,0,1
296.28354,8,0,1,9,0,1,91.97979,0,2.9538424,0,1,0,0,6,0,1,16,0,1
1805.3264,4,1,1,7,0,0,88.75576,0,2.0253994,1,0,1,0,3,0,0,20,1,1
680.7757,6,0,1,8,0,1,108.43478,1,2.3046784,0,0,0,1,11,1,0,28,0,1
34.659351,3,1,0,4,0,1,112.22002,0,3.6812379,0,0,0,1,6,1,0,46,0,0
61.423264,3,0,0,6,0,1,70.073372,0,2.4448481,0,0,0,1,4,0,0,41,1,0
2985.4834,8,1,1,11,0,1,101.1624,0,2.6974757,1,0,0,0,5,1,1,13,0,1
43.772579,3,1,1,10,0,1,72.979134,0,1.53448,0,0,0,0,3,1,0,55,0,1
862.15936,6,1,1,5,0,1,115.64165,0,1.7051691,0,0,0,0,7,1,1,34,1,1
237.08583,4,1,0,11,1,1,96.610596,0,2.9619262,1,0,0,0,4,0,0,28,0,1
1535.3518,9,0,1,9,0,1,111.12794,0,3.4806602,0,0,0,0,11,1,0,8,0,1
564.78247,6,1,1,3,0,1,78.822571,0,1.6473155,1,0,0,0,3,1,0,23,1,1
30749.551,7,1,0,11,0,1,119.45077,0,3.122395,1,0,0,0,4,0,1,54,1,1
83.473236,7,0,0,1,1,1,95.312721,0,1.8298656,0,0,0,0,8,1,1,35,0,0
104.12811,4,0,1,6,0,1,71.53672,0,2.9311702,0,0,1,0,9,1,0,53,0,1
530.56635,7,0,1,8,0,0,87.680611,1,1.749171,0,0,0,1,2,0,0,43,0,1
1021.0269,9,1,1,6,0,1,105.78941,0,1.9304949,0,0,0,1,2,0,1,10,1,1
328.71194,10,0,1,7,0,1,80.138176,0,2.064729,0,0,0,0,10,1,1,5,0,1
3436.7329,10,1,1,8,0,1,76.711136,0,1.9167417,0,1,0,0,7,1,0,40,1,1
188.42369,4,0,0,4,0,1,92.685181,0,1.3296304,1,0,0,0,11,1,0,30,0,0
2255.8406,10,0,0,2,0,1,118.40703,0,3.1115947,0,0,0,1,12,0,0,38,1,0
201.22754,7,1,1,12,0,1,81.964638,0,2.8967957,1,0,0,0,1,1,0,44,0,1
146.9632,9,0,0,11,0,1,109.22666,0,3.3948853,0,0,0,0,7,0,1,33,0,0
799.55249,8,0,1,8,0,1,88.098793,0,2.5356498,0,0,0,0,4,1,0,39,0,1
13351.745,11,0,1,12,0,1,113.70872,1,1.5964299,0,0,0,0,11,1,0,22,0,1
2521.8958,8,0,1,7,0,1,76.839752,0,1.8676356,1,0,0,0,9,1,0,19,0,1
128.28252,7,1,0,8,0,0,110.9735,0,2.51085,1,0,0,1,5,1,0,22,0,0
3956.3433,12,1,1,5,0,1,112.4331,1,4.5383587,1,0,1,0,12,0,0,15,1,1
213.86607,9,0,0,3,0,1,74.273071,0,3.26949,0,0,0,0,4,1,0,33,1,1
1917.2509,11,1,1,7,0,1,73.067398,0,2.5514369,0,0,0,0,11,1,1,10,0,1
1763.0546,12,0,0,8,0,1,93.207115,1,3.8152814,0,0,0,0,9,0,0,24,1,1
1052.8083,4,0,1,12,0,1,119.58978,0,1.6536865,0,0,0,1,3,0,1,57,0,1
3772.4063,7,0,0,12,0,1,100.58114,0,2.0715404,0,0,0,0,10,0,0,23,0,0
2240.5649,10,0,1,10,1,1,99.983971,1,2.7226775,1,0,0,0,4,1,1,5,0,1
226.14603,9,0,1,3,0,1,91.238846,0,2.1638465,1,0,0,0,9,1,0,48,0,1
502.97964,5,0,0,3,0,0,104.55429,0,3.146858,0,0,1,1,9,0,0,55,0,0
3788.9094,4,0,1,6,0,1,105.3945,0,3.0203776,0,0,0,0,5,1,1,27,1,1
719.11823,10,0,0,2,0,1,79.355728,0,2.8796074,0,0,0,1,10,0,0,42,0,0
622.32397,7,0,0,7,0,1,82.554031,0,2.9981639,0,0,0,1,8,1,1,56,0,1
1790.5237,7,0,1,8,0,1,83.484253,0,2.9038603,0,0,0,1,10,1,0,38,1,1
7115.1177,11,1,0,11,0,1,84.557922,0,1.5395375,1,0,0,0,11,0,0,41,1,1
6482.6924,9,0,1,3,0,1,110.35784,0,2.7497609,0,0,1,0,9,1,0,8,0,1
627.3866,11,0,1,12,0,1,75.572235,1,2.5085263,0,0,0,1,9,1,1,10,0,0
1358.6765,7,0,1,10,1,1,88.257851,0,4.2798948,0,0,0,0,5,1,0,13,0,1
2478.0625,8,0,1,11,0,1,101.22552,0,1.0209647,1,0,0,0,11,1,1,8,0,1
800.58069,4,1,1,7,0,1,108.7038,0,2.6916952,0,0,0,0,7,0,0,36,0,1
145.86372,6,0,0,2,0,1,91.907227,1,3.5203614,1,0,0,0,12,0,0,51,1,0
2806.9041,9,0,1,5,0,1,115.51778,0,3.4037583,0,1,0,0,2,1,0,16,0,1
106.25172,3,0,1,3,0,1,112.99331,0,2.0163753,0,0,0,1,5,1,1,50,0,1
525.39941,12,1,1,4,0,1,73.095322,0,2.327389,0,1,0,0,10,1,0,13,0,1
511.70706,5,0,1,12,0,1,85.139137,0,2.9529417,0,0,0,0,11,1,0,26,1,1
1175.5494,4,0,0,6,0,1,101.79336,0,2.0318532,0,0,1,1,6,1,0,22,0,1
1303.9811,7,0,1,8,1,1,87.053352,0,2.4449878,0,0,0,1,6,1,0,46,0,1
1081.1317,7,0,1,10,0,1,71.237175,0,2.5338025,0,0,0,1,8,1,1,23,0,1
1337.1622,9,0,0,6,0,1,110.67422,0,3.2564263,0,0,0,0,9,1,0,17,1,0
33834.199,10,1,1,6,0,0,116.42941,0,3.2701349,0,0,0,1,7,0,0,18,1,1
625.5116,7,0,1,12,1,1,115.18916,0,2.1199996,0,0,0,1,11,0,0,57,0,1
3456.4719,6,0,1,6,0,1,77.275894,1,2.3236725,0,0,0,1,8,1,0,22,0,1
16200.069,8,0,1,2,1,0,113.69147,0,1,1,0,0,0,1,0,1,37,1,1
336.67828,4,0,1,4,0,0,77.306068,0,3.0325947,1,0,0,1,5,1,0,28,1,1
27.342627,8,0,1,10,0,1,80.573433,0,1,0,0,0,1,7,1,0,57,1,1
16465.939,9,1,0,6,0,0,119.51385,0,2.6311755,0,0,0,0,9,0,0,22,0,1
10280.583,8,1,0,4,0,1,113.28974,0,1.9023088,1,0,0,0,5,1,0,12,0,0
7223.6826,9,0,1,6,0,1,118.83381,0,2.1528637,0,0,0,0,11,1,1,45,0,1
150.75107,6,0,0,5,1,1,80.886131,0,2.8165181,1,1,0,0,11,1,0,57,0,1
2201.0349,3,0,1,10,0,1,81.503639,0,2.4195149,0,0,0,0,3,1,0,51,1,1
693.93243,5,0,1,9,0,1,85.575195,0,2.3497698,0,0,0,0,11,1,0,59,1,1
1385.5211,4,0,1,4,0,0,94.709259,1,3.377913,0,0,0,1,2,1,0,21,1,1
1713.4697,5,0,1,8,0,1,78.924004,0,2.9112525,0,0,0,0,9,1,0,24,1,1
1679.9695,10,0,1,8,0,1,110.33156,0,2.4100788,1,0,0,0,6,1,0,17,0,1
577.43488,11,0,1,3,1,1,93.921059,0,2.4039936,0,0,1,0,11,1,0,44,1,1
3225.4114,9,0,0,1,0,1,83.318192,0,2.6739321,1,0,0,1,5,0,0,53,0,0
483.59668,6,0,0,10,0,1,75.710617,0,3.3752708,0,0,0,1,4,1,0,45,1,0
341.12897,6,0,0,2,0,0,114.3419,0,2.8480144,1,0,0,0,4,1,0,12,0,0
287.65823,9,0,1,11,0,1,71.55249,0,2.7567885,0,0,0,0,9,0,0,54,0,1
